name,attack,classfication,defense,japanese_name,height_m,weight_kg,hp,speed,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,against_bug,base_egg_steps,base_happiness,base_total,capture_rate,against_dark,against_dragon,experience_growth,against_fairy,against_fire,against_electric,abilities,percentage_male,pokedex_number,sp_attack,sp_defense,against_flying,type1,type2,against_fight,generation,is_legendary
Dialga,120,Temporal Pokémon,120,Dialgaディアルガ,5.4,683.0,100,90,1.0,0.25,2.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,30720,0,680,3,1.0,1.0,1250000,1.0,1.0,0.5,"['Pressure', 'Telepathy']",,483,150,100,0.5,steel,dragon,2.0,4,1
Palkia,120,Spatial Pokémon,100,Palkiaパルキア,4.2,336.0,90,100,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.25,1.0,30720,0,680,3,1.0,2.0,1250000,2.0,0.25,1.0,"['Pressure', 'Telepathy']",,484,150,120,1.0,water,dragon,1.0,4,1
Heatran,90,Lava Dome Pokémon,106,Heatranヒードラン,1.7,430.0,91,77,1.0,0.25,4.0,0.25,0.5,0.0,0.5,1.0,0.25,2.0,0.25,2560,100,600,3,1.0,0.5,1250000,0.25,1.0,1.0,"['Flash Fire', 'Flame Body']",50.0,485,130,106,0.5,fire,steel,2.0,4,1
Regigigas,160,Colossal Pokémon,110,Regigigasレジギガス,3.7,420.0,110,100,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30720,0,670,3,1.0,1.0,1250000,1.0,1.0,1.0,['Slow Start'],,486,80,110,1.0,normal,,2.0,4,1
Giratina,120,Renegade Pokémon,100,Giratina (another Forme)ギラティナ,4.5,750.0,150,90,2.0,0.5,1.0,2.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,30720,0,680,3,2.0,2.0,1250000,2.0,0.5,0.5,"['Pressure', 'Telepathy', 'Levitate']",,487,120,100,1.0,ghost,dragon,0.0,4,1
Cresselia,70,Lunar Pokémon,120,Cresseliaクレセリア,1.5,85.6,120,85,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,30720,100,600,3,2.0,1.0,1250000,1.0,1.0,1.0,['Levitate'],0.0,488,75,130,1.0,psychic,,0.5,4,1
Phione,80,Sea Drifter Pokémon,80,Phioneフィオネ,0.4,3.1,80,80,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,10240,70,480,30,1.0,1.0,1250000,1.0,0.5,2.0,['Hydration'],,489,80,80,1.0,water,,1.0,4,0
Manaphy,100,Seafaring Pokémon,100,Manaphyマナフィ,0.3,1.4,100,100,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2560,70,600,3,1.0,1.0,1250000,1.0,0.5,2.0,['Hydration'],,490,100,100,1.0,water,,1.0,4,1
Darkrai,90,Pitch-Black Pokémon,90,Darkraiダークライ,1.5,50.5,70,125,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,30720,0,600,3,0.5,1.0,1250000,2.0,1.0,1.0,['Bad Dreams'],,491,135,90,1.0,dark,,2.0,4,1
Shaymin,103,Gratitude Pokémon,75,Shaymin (sky Forme)シェイミ,0.2,2.1,100,127,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,30720,100,600,45,1.0,1.0,1059860,1.0,2.0,0.5,"['Natural Cure', 'Serene Grace']",,492,120,75,2.0,grass,grass,1.0,4,1
Arceus,120,Alpha Pokémon,120,Arceusアルセウス,3.2,320.0,120,120,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30720,0,720,3,1.0,1.0,1250000,1.0,1.0,1.0,['Multitype'],,493,120,120,1.0,normal,,2.0,4,1
Victini,100,Victory Pokémon,100,Victiniビクティニ,0.4,4.0,100,100,2.0,0.5,2.0,0.5,1.0,1.0,0.5,2.0,0.5,2.0,1.0,30720,100,600,3,2.0,1.0,1250000,0.5,0.5,1.0,['Victory Star'],,494,100,100,1.0,psychic,fire,0.5,5,1
Snivy,45,Grass Snake Pokémon,55,Tsutarjaツタージャ,0.6,8.1,45,63,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,308,45,1.0,1.0,1059860,1.0,2.0,0.5,"['Overgrow', 'Contrary']",88.1,495,45,55,2.0,grass,,1.0,5,0
Servine,60,Grass Snake Pokémon,75,Janovyジャノビー,0.8,16.0,60,83,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,413,45,1.0,1.0,1059860,1.0,2.0,0.5,"['Overgrow', 'Contrary']",88.1,496,60,75,2.0,grass,,1.0,5,0
Serperior,75,Regal Pokémon,95,Jalordaジャローダ,3.3,63.0,75,113,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,528,45,1.0,1.0,1059860,1.0,2.0,0.5,"['Overgrow', 'Contrary']",88.1,497,75,95,2.0,grass,,1.0,5,0
Tepig,63,Fire Pig Pokémon,45,Pokabuポカブ,0.5,9.9,65,45,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,5120,70,308,45,1.0,1.0,1059860,0.5,0.5,1.0,"['Blaze', 'Thick Fat']",88.1,498,45,45,1.0,fire,,1.0,5,0
Pignite,93,Fire Pig Pokémon,55,Chaobooチャオブー,1.0,55.5,90,55,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,0.25,5120,70,418,45,0.5,1.0,1059860,1.0,0.5,1.0,"['Blaze', 'Thick Fat']",88.1,499,70,55,2.0,fire,fighting,1.0,5,0
Emboar,123,Mega Fire Pig Pokémon,65,Enbuohエンブオー,1.6,150.0,110,65,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,0.25,5120,70,528,45,0.5,1.0,1059860,1.0,0.5,1.0,"['Blaze', 'Reckless']",88.1,500,100,65,2.0,fire,fighting,1.0,5,0
Oshawott,55,Sea Otter Pokémon,45,Mijumaruミジュマル,0.5,5.9,55,45,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,308,45,1.0,1.0,1059860,1.0,0.5,2.0,"['Torrent', 'Shell Armor']",88.1,501,63,45,1.0,water,,1.0,5,0
Dewott,75,Discipline Pokémon,60,Futachimaruフタチマル,0.8,24.5,75,60,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,413,45,1.0,1.0,1059860,1.0,0.5,2.0,"['Torrent', 'Shell Armor']",88.1,502,83,60,1.0,water,,1.0,5,0
Samurott,100,Formidable Pokémon,85,Daikenkiダイケンキ,1.5,94.6,95,70,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,528,45,1.0,1.0,1059860,1.0,0.5,2.0,"['Torrent', 'Shell Armor']",88.1,503,108,70,1.0,water,,1.0,5,0
Patrat,55,Scout Pokémon,39,Minezumiミネズミ,0.5,11.6,45,42,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,255,255,1.0,1.0,1000000,1.0,1.0,1.0,"['Run Away', 'Keen Eye', 'Analytic']",50.0,504,35,39,1.0,normal,,2.0,5,0
Watchog,85,Lookout Pokémon,69,Miruhogミルホッグ,1.1,27.0,60,77,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5120,70,420,255,1.0,1.0,1000000,1.0,1.0,1.0,"['Illuminate', 'Keen Eye', 'Analytic']",50.0,505,60,69,1.0,normal,,2.0,5,0
Lillipup,60,Puppy Pokémon,45,Yorterrieヨーテリー,0.4,4.1,45,55,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,275,255,1.0,1.0,1059860,1.0,1.0,1.0,"['Vital Spirit', 'Pickup', 'Run Away']",50.0,506,25,45,1.0,normal,,2.0,5,0
Herdier,80,Loyal Dog Pokémon,65,Herderrieハーデリア,0.9,14.7,65,60,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,370,120,1.0,1.0,1059860,1.0,1.0,1.0,"['Intimidate', 'Sand Rush', 'Scrappy']",50.0,507,35,65,1.0,normal,,2.0,5,0
Stoutland,110,Big-Hearted Pokémon,90,Moolandムーランド,1.2,61.0,85,80,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3840,70,500,45,1.0,1.0,1059860,1.0,1.0,1.0,"['Intimidate', 'Sand Rush', 'Scrappy']",50.0,508,45,90,1.0,normal,,2.0,5,0
Purrloin,50,Devious Pokémon,37,Choronekoチョロネコ,0.4,10.1,41,66,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5120,70,281,255,0.5,1.0,1000000,2.0,1.0,1.0,"['Limber', 'Unburden', 'Prankster']",50.0,509,50,37,1.0,dark,,2.0,5,0
Liepard,88,Cruel Pokémon,50,Lepardasレパルダス,1.1,37.5,64,106,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,5120,70,446,90,0.5,1.0,1000000,2.0,1.0,1.0,"['Limber', 'Unburden', 'Prankster']",50.0,510,88,50,1.0,dark,,2.0,5,0
Pansage,53,Grass Monkey Pokémon,48,Yanappuヤナップ,0.6,10.5,50,64,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,316,190,1.0,1.0,1000000,1.0,2.0,0.5,"['Gluttony', 'Overgrow']",88.1,511,53,48,2.0,grass,,1.0,5,0
Simisage,98,Thorn Monkey Pokémon,63,Yanakkieヤナッキー,1.1,30.5,75,101,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,498,75,1.0,1.0,1000000,1.0,2.0,0.5,"['Gluttony', 'Overgrow']",88.1,512,98,63,2.0,grass,,1.0,5,0
Pansear,53,High Temp Pokémon,48,Baoppuバオップ,0.6,11.0,50,64,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,5120,70,316,190,1.0,1.0,1000000,0.5,0.5,1.0,"['Gluttony', 'Blaze']",88.1,513,53,48,1.0,fire,,1.0,5,0
Simisear,98,Ember Pokémon,63,Baokkieバオッキー,1.0,28.0,75,101,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,5120,70,498,75,1.0,1.0,1000000,0.5,0.5,1.0,"['Gluttony', 'Blaze']",88.1,514,98,63,1.0,fire,,1.0,5,0
Panpour,53,Spray Pokémon,48,Hiyappuヒヤップ,0.6,13.5,50,64,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,316,190,1.0,1.0,1000000,1.0,0.5,2.0,"['Gluttony', 'Torrent']",88.1,515,53,48,1.0,water,,1.0,5,0
Simipour,98,Geyser Pokémon,63,Hiyakkieヒヤッキー,1.0,29.0,75,101,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,498,75,1.0,1.0,1000000,1.0,0.5,2.0,"['Gluttony', 'Torrent']",88.1,516,98,63,1.0,water,,1.0,5,0
Munna,25,Dream Eater Pokémon,45,Munnaムンナ,0.6,23.3,76,24,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2560,70,292,190,2.0,1.0,800000,1.0,1.0,1.0,"['Forewarn', 'Synchronize', 'Telepathy']",50.0,517,67,55,1.0,psychic,,0.5,5,0
Musharna,55,Drowsing Pokémon,85,Musharnaムシャーナ,1.1,60.5,116,29,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,2.0,2560,70,487,75,2.0,1.0,800000,1.0,1.0,1.0,"['Forewarn', 'Synchronize', 'Telepathy']",50.0,518,107,95,1.0,psychic,,0.5,5,0
Pidove,55,Tiny Pigeon Pokémon,50,Mamepatoマメパト,0.3,2.1,50,43,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,264,255,1.0,1.0,1059860,1.0,1.0,2.0,"['Big Pecks', 'Super Luck', 'Rivalry']",50.0,519,36,30,1.0,normal,flying,1.0,5,0
Tranquill,77,Wild Pigeon Pokémon,62,Hatobohハトーボー,0.6,15.0,62,65,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,358,120,1.0,1.0,1059860,1.0,1.0,2.0,"['Big Pecks', 'Super Luck', 'Rivalry']",50.0,520,50,42,1.0,normal,flying,1.0,5,0
Unfezant,115,Proud Pokémon,80,Kenhallowケンホロウ,1.2,29.0,80,93,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,3840,70,488,45,1.0,1.0,1059860,1.0,1.0,2.0,"['Big Pecks', 'Super Luck', 'Rivalry']",50.0,521,65,55,1.0,normal,flying,1.0,5,0
Blitzle,60,Electrified Pokémon,32,Shimamaシママ,0.8,29.8,45,76,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5120,70,295,190,1.0,1.0,1000000,1.0,1.0,0.5,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",50.0,522,50,32,0.5,electric,,1.0,5,0
Zebstrika,100,Thunderbolt Pokémon,63,Zebraikaゼブライカ,1.6,79.5,75,116,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,5120,70,497,75,1.0,1.0,1000000,1.0,1.0,0.5,"['Lightningrod', 'Motor Drive', 'Sap Sipper']",50.0,523,80,63,0.5,electric,,1.0,5,0
Roggenrola,75,Mantle Pokémon,85,Dangoroダンゴロ,0.4,18.0,55,15,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,3840,70,280,255,1.0,1.0,1059860,1.0,0.5,1.0,"['Sturdy', 'Weak Armor', 'Sand Force']",50.0,524,25,25,0.5,rock,,2.0,5,0
Boldore,105,Ore Pokémon,105,Gantleガントル,0.9,102.0,70,20,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,3840,70,390,120,1.0,1.0,1059860,1.0,0.5,1.0,"['Sturdy', 'Weak Armor', 'Sand Force']",50.0,525,50,40,0.5,rock,,2.0,5,0
Gigalith,135,Compressed Pokémon,130,Gigaiathギガイアス,1.7,260.0,85,25,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,1.0,3840,70,515,45,1.0,1.0,1059860,1.0,0.5,1.0,"['Sturdy', 'Sand Stream', 'Sand Force']",50.0,526,60,80,0.5,rock,,2.0,5,0
Woobat,45,Bat Pokémon,43,Koromoriコロモリ,0.4,2.1,65,72,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,3840,70,323,190,2.0,1.0,1000000,1.0,1.0,2.0,"['Unaware', 'Klutz', 'Simple']",50.0,527,55,43,1.0,psychic,flying,0.25,5,0
Swoobat,57,Courting Pokémon,55,Kokoromoriココロモリ,0.9,10.5,67,114,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,3840,70,425,45,2.0,1.0,1000000,1.0,1.0,2.0,"['Unaware', 'Klutz', 'Simple']",50.0,528,77,55,1.0,psychic,flying,0.25,5,0
Drilbur,85,Mole Pokémon,40,Mogurewモグリュー,0.3,8.5,60,68,1.0,2.0,1.0,2.0,1.0,0.5,1.0,0.5,1.0,2.0,1.0,5120,70,328,120,1.0,1.0,1000000,1.0,1.0,0.0,"['Sand Rush', 'Sand Force', 'Mold Breaker']",50.0,529,30,45,1.0,ground,,1.0,5,0
Excadrill,135,Subterrene Pokémon,60,Doryuzuドリュウズ,0.7,40.4,110,88,1.0,1.0,2.0,1.0,0.5,0.0,0.5,0.25,0.5,2.0,0.5,5120,70,508,60,1.0,0.5,1000000,0.5,2.0,0.0,"['Sand Rush', 'Sand Force', 'Mold Breaker']",50.0,530,50,65,0.5,ground,steel,2.0,5,0
Audino,60,Hearing Pokémon,126,Tabunneタブンネ,1.1,31.0,103,50,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5120,70,545,255,1.0,1.0,800000,1.0,1.0,1.0,"['Healer', 'Regenerator', 'Klutz']",50.0,531,80,126,1.0,normal,,2.0,5,0
Timburr,80,Muscular Pokémon,55,Dokkorerドッコラー,0.6,12.5,75,35,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,305,180,0.5,1.0,1059860,2.0,1.0,1.0,"['Guts', 'Sheer Force', 'Iron Fist']",75.4,532,25,35,2.0,fighting,,1.0,5,0
Gurdurr,105,Muscular Pokémon,85,Dotekkotsuドテッコツ,1.2,40.0,85,40,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,405,90,0.5,1.0,1059860,2.0,1.0,1.0,"['Guts', 'Sheer Force', 'Iron Fist']",75.4,533,40,50,2.0,fighting,,1.0,5,0
Conkeldurr,140,Muscular Pokémon,95,Roubushinローブシン,1.4,87.0,105,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,505,45,0.5,1.0,1059860,2.0,1.0,1.0,"['Guts', 'Sheer Force', 'Iron Fist']",75.4,534,55,65,2.0,fighting,,1.0,5,0
Tympole,50,Tadpole Pokémon,40,Otamaroオタマロ,0.5,4.5,50,64,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,5120,70,294,255,1.0,1.0,1059860,1.0,0.5,2.0,"['Swift Swim', 'Hydration', 'Water Absorb']",50.0,535,50,40,1.0,water,,1.0,5,0
Palpitoad,65,Vibration Pokémon,55,Gamagaruガマガル,0.8,17.0,75,69,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,5120,70,384,120,1.0,1.0,1059860,1.0,0.5,0.0,"['Swift Swim', 'Hydration', 'Water Absorb']",50.0,536,65,55,1.0,water,ground,1.0,5,0
Seismitoad,95,Vibration Pokémon,75,Gamagerogeガマゲロゲ,1.5,62.0,105,74,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,5120,70,509,45,1.0,1.0,1059860,1.0,0.5,0.0,"['Swift Swim', 'Poison Touch', 'Water Absorb']",50.0,537,85,75,1.0,water,ground,1.0,5,0
Throh,100,Judo Pokémon,85,Nagekiナゲキ,1.3,55.5,120,45,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,465,45,0.5,1.0,1000000,2.0,1.0,1.0,"['Guts', 'Inner Focus', 'Mold Breaker']",100.0,538,30,85,2.0,fighting,,1.0,5,0
Sawk,125,Karate Pokémon,75,Dagekiダゲキ,1.4,51.0,75,85,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,0.5,5120,70,465,45,0.5,1.0,1000000,2.0,1.0,1.0,"['Sturdy', 'Inner Focus', 'Mold Breaker']",100.0,539,30,75,2.0,fighting,,1.0,5,0
Sewaddle,53,Sewing Pokémon,70,Kurumiruクルミル,0.3,2.5,45,42,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,2.0,3840,70,310,255,1.0,1.0,1059860,1.0,4.0,0.5,"['Swarm', 'Chlorophyll', 'Overcoat']",50.0,540,40,60,4.0,bug,grass,0.5,5,0
Swadloon,63,Leaf-Wrapped Pokémon,90,Kurumayuクルマユ,0.5,7.3,55,42,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,2.0,3840,70,380,120,1.0,1.0,1059860,1.0,4.0,0.5,"['Leaf Guard', 'Chlorophyll', 'Overcoat']",50.0,541,50,80,4.0,bug,grass,0.5,5,0
Leavanny,103,Nurturing Pokémon,80,Hahakomoriハハコモリ,1.2,20.5,75,92,1.0,0.25,0.25,2.0,1.0,2.0,1.0,2.0,1.0,0.5,2.0,3840,70,500,45,1.0,1.0,1059860,1.0,4.0,0.5,"['Swarm', 'Chlorophyll', 'Overcoat']",50.0,542,70,80,4.0,bug,grass,0.5,5,0
Venipede,45,Centipede Pokémon,59,Fushideフシデ,0.4,5.3,30,57,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,3840,70,260,255,1.0,1.0,1059860,0.5,2.0,1.0,"['Poison Point', 'Swarm', 'Speed Boost']",50.0,543,30,39,2.0,bug,poison,0.25,5,0
Whirlipede,55,Curlipede Pokémon,99,Wheegaホイーガ,1.2,58.5,40,47,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,3840,70,360,120,1.0,1.0,1059860,0.5,2.0,1.0,"['Poison Point', 'Swarm', 'Speed Boost']",50.0,544,40,79,2.0,bug,poison,0.25,5,0
Scolipede,100,Megapede Pokémon,89,Pendrorペンドラー,2.5,200.5,60,112,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,5120,70,485,45,1.0,1.0,1059860,0.5,2.0,1.0,"['Poison Point', 'Swarm', 'Speed Boost']",50.0,545,55,69,2.0,bug,poison,0.25,5,0
Cottonee,27,Cotton Puff Pokémon,60,Monmenモンメン,0.3,0.6,40,66,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,1.0,5120,70,280,190,0.5,0.0,1000000,1.0,2.0,0.5,"['Prankster', 'Infiltrator', 'Chlorophyll']",50.0,546,37,50,2.0,grass,fairy,0.5,5,0
Whimsicott,67,Windveiled Pokémon,85,Elfuunエルフーン,0.7,6.6,60,116,1.0,0.5,0.5,2.0,1.0,4.0,1.0,1.0,2.0,0.5,1.0,5120,70,480,75,0.5,0.0,1000000,1.0,2.0,0.5,"['Prankster', 'Infiltrator', 'Chlorophyll']",50.0,547,77,75,2.0,grass,fairy,0.5,5,0
Petilil,35,Bulb Pokémon,50,Churineチュリネ,0.5,6.6,45,30,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,280,190,1.0,1.0,1000000,1.0,2.0,0.5,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",0.0,548,70,50,2.0,grass,,1.0,5,0
Lilligant,60,Flowering Pokémon,75,Dredearドレディア,1.1,16.3,70,90,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,480,75,1.0,1.0,1000000,1.0,2.0,0.5,"['Chlorophyll', 'Own Tempo', 'Leaf Guard']",0.0,549,110,75,2.0,grass,,1.0,5,0
Basculin,92,Hostile Pokémon,65,Bassraoバスラオ,1.0,18.0,70,98,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,1.0,10240,70,460,25,1.0,1.0,1000000,1.0,0.5,2.0,"['Reckless', 'Rock Head', 'Adaptability', 'Mold Breaker']",50.0,550,80,55,1.0,water,,1.0,5,0
Sandile,72,Desert Croc Pokémon,35,Megurocoメグロコ,0.7,15.2,50,65,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,5120,70,292,180,0.5,1.0,1059860,2.0,1.0,0.0,"['Intimidate', 'Moxie', 'Anger Point']",50.0,551,35,35,1.0,ground,dark,2.0,5,0
Krokorok,82,Desert Croc Pokémon,45,Waruvileワルビル,1.0,33.4,60,74,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,5120,70,351,90,0.5,1.0,1059860,2.0,1.0,0.0,"['Intimidate', 'Moxie', 'Anger Point']",50.0,552,45,45,1.0,ground,dark,2.0,5,0
Krookodile,117,Intimidation Pokémon,80,Waruvialワルビアル,1.5,96.3,95,92,0.5,2.0,1.0,2.0,1.0,0.5,0.0,0.5,1.0,2.0,2.0,5120,70,519,45,0.5,1.0,1059860,2.0,1.0,0.0,"['Intimidate', 'Moxie', 'Anger Point']",50.0,553,65,70,1.0,ground,dark,2.0,5,0
Darumaka,90,Zen Charm Pokémon,45,Darumakkaダルマッカ,0.6,37.5,70,50,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,5120,70,315,120,1.0,1.0,1059860,0.5,0.5,1.0,"['Hustle', 'Inner Focus']",50.0,554,15,45,1.0,fire,,1.0,5,0
Darmanitan,30,Blazing Pokémon,105,Hihidarumaヒヒダルマ,1.3,92.9,105,55,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,0.5,5120,70,540,60,1.0,1.0,1059860,0.5,0.5,1.0,"['Sheer Force', 'Zen Mode']",50.0,555,140,105,1.0,fire,fire,1.0,5,0
Maractus,86,Cactus Pokémon,67,Maracacchiマラカッチ,1.0,28.0,75,60,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,5120,70,461,255,1.0,1.0,1000000,1.0,2.0,0.5,"['Water Absorb', 'Chlorophyll', 'Storm Drain']",50.0,556,106,67,2.0,grass,,1.0,5,0
Dwebble,65,Rock Inn Pokémon,85,Ishizumaiイシズマイ,0.3,14.5,50,55,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,1.0,5120,70,325,190,1.0,1.0,1000000,1.0,1.0,1.0,"['Sturdy', 'Shell Armor', 'Weak Armor']",50.0,557,35,35,1.0,bug,rock,1.0,5,0
Crustle,105,Stone Home Pokémon,125,Iwapalaceイワパレス,1.4,200.0,70,45,1.0,1.0,1.0,1.0,0.5,0.5,1.0,2.0,2.0,2.0,1.0,5120,70,485,75,1.0,1.0,1000000,1.0,1.0,1.0,"['Sturdy', 'Shell Armor', 'Weak Armor']",50.0,558,65,75,1.0,bug,rock,1.0,5,0
Scraggy,75,Shedding Pokémon,70,Zurugguズルッグ,0.6,11.8,50,48,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,3840,35,348,180,0.25,1.0,1000000,4.0,1.0,1.0,"['Shed Skin', 'Moxie', 'Intimidate']",50.0,559,35,70,2.0,dark,fighting,2.0,5,0
Scrafty,90,Hoodlum Pokémon,115,Zuruzukinズルズキン,1.1,30.0,65,58,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,3840,70,488,90,0.25,1.0,1000000,4.0,1.0,1.0,"['Shed Skin', 'Moxie', 'Intimidate']",50.0,560,45,115,2.0,dark,fighting,2.0,5,0
Sigilyph,58,Avianoid Pokémon,80,Symbolerシンボラー,1.4,14.0,72,97,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,1.0,5120,70,490,45,2.0,1.0,1000000,1.0,1.0,2.0,"['Wonder Skin ', 'Magic Guard', 'Tinted Lens']",50.0,561,103,80,1.0,psychic,flying,0.25,5,0
Yamask,30,Spirit Pokémon,85,Desumasuデスマス,0.5,1.5,38,30,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,6400,70,303,190,2.0,1.0,1000000,1.0,1.0,1.0,['Mummy'],50.0,562,55,65,1.0,ghost,,0.0,5,0
Cofagrigus,50,Coffin Pokémon,145,Desukarnデスカーン,1.7,76.5,58,30,2.0,1.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,1.0,0.5,6400,70,483,90,2.0,1.0,1000000,1.0,1.0,1.0,['Mummy'],50.0,563,95,105,1.0,ghost,,0.0,5,0
